categoria,nombre,sexo,UltimaFormacionAcademica,NodoHijo,Titulo_proyecto,año
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Analisis del producto final de los ciclos propedeuticos en las facultades de ingenieria en Antioquia,2008
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Creating Massive Online Open Courses for Higher Education in Colombia,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,A new proposal for modeling software architecture,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Analysis of requirements engineering in software agile methods,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,The TMMi standard in the software testing industry,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Automatic robots using detection lines and border corners algorithms,2011
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,A comparative design between Kruchten and Woods Architectural Viewpoints,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,"Sponsorship from the government to promote using CMMi, PSP and TSP standards in the software industry in Colombia",2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Using neuronal networks and genetic algorithms in medical predictions,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,"Services,Projects and Communities in the European NRENs",2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,National Research and Education Networks in South America,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,CANARIE and Internet2 in North America,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,"Designing, Developing and Evaluating Virtual Learning Objects",2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Using Supercomputing and Scientific Data in Health Analysis in Colombia,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Adoption of software quality standards in the software industry in MedellÃ­n,2012
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,New background and frontground framewoks used in software development,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Design of a MOOC on Software Engineering Learning,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Developing an Expert System Using Microsoft.NET and Clips.,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Using expert systems in industrial process automatization,2012
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Quality Concepts of Learning Objects,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Use of Augmented Reality in the Learning Process of Geometrical Shapes,2017
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Spiritual Strengthening with Beatitudes using Augmented Reality,2017
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Information Technology Strategic Plan - City of Bello,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Document Use of lego mindstorms EV3 for teaching projectile motion at the Icolven High School - Phase 2,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Experience in the use of Open Data on Health Promotion in a University Institution to Strengthen Social Projection Strategies,2021
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Proposal for Strengthening Research in Undergraduate Programs: An Experience from the Faculty of Engineering,2021
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,State of the Art of Mobile Applications Use as An Strategy for Healthcare Promotion in Healthy Universities,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Cardiopulmonary Resuscitation Simulator Using Virtual Reality,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Document Mobile app to diminish mobile phone use while driving using App inventor - Phase 2,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Architectural Proposal using Microservices for Order Cycle Management in Industrias Alimenticias Vitarrico,2021
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Analysis of Technology Adoption Models for Business Digital Transformation and its Application in the Adoption of Business Intelligence,2021
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Active Methodologies: Challenge-Based Learning,2021
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Diagnosis and Monitoring of Physical Activity using the Internet of Things,2021
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Reducing travel time in the public transportation system using an IoT architecture in MedellÃ­n City using small things in vehicles,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Supply chain management integration: study for open source platform adoption in a food company,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Agriculture and smart farming platform as a tool for sustainable development in times of peace in Colombia,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Platform to Strenght Virtual Education in the Department of Antioquia Colombia,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,"Estudio de caso mejoramiento en el anÃ¡lisis, exportaciÃ³n y diseminaciÃ³n de ionogramas digitales a un repositorio de datos cientÃ­ficos abiertos desde la sonda IPS",2020
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Document Design and implementation of a prototype based in Raspberry Pi y Arduino platforms in order to diminish the lights electrical consumtion in the software develoment laboratory at the Bolivar Rave building at the Adventist University in Colombia,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Fortaleciendo la formaciÃ³n integral de ingenieros de sistemas a travÃ©s de proyecto integrador,2020
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Document Design and implementation of an automatic micro-irrigation system for watermelon crops in the municipality of Puerto LÃ³pez at department of Meta (Colombia),2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Migration of the IPS-42 ionosonde analysis module into a web application in Python,2020
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,TransformaciÃ³n del Proceso LogÃ­stico Aplicando Internet de las Cosas y AnalÃ­tica de Datos,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Document Teaching adults CPR in a group of students of Prehospital Care at the Colombian Adventist University using augmented reality,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Proposal for a science data catalog for the IPS-42 ionosonde using CKAN,2020
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Document Process to improve the angles learning of 10th-grade students in the Icolven High School - Phase 2,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,MotivaciÃ³n de Estudiantes de IngenierÃ­a en InformÃ¡tica con Ãnfasis en IngenierÃ­a de Software: Un estudio en Universidades Latinoamericanas,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,From SNMP Protococol to IoT Protocols to control modern networks server nodes in Smart Cities,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Energy harvesting Proposal architecture using IoT in MedellÃ­n City,2017
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Una Experiencia de Uso de Datos Abiertos en una Comunidad Universitaria,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Opportunities and Challenges: A Holistic Approach to the Initiatives and Ongoing Projects for Smart Cities in Colombia,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Design of a mobile app for order cycle logistics management in Vitarrico S.A. food company,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,A proposal for the strengthening of research in undergraduate programmes: An experience from the faculty of Engineering,2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Augmented reality a new learning strategy for the learning of the geometrical figures in a computer science students group at the Colombian Adventist,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Documento de trabajo,Using Lego Mindstorm for control structures learning in a computer science student group at the Colombian Adventist University,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,Plataforma para GestiÃ³n del Ciclo de Pedido,2020
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,Sistema de recomendaciÃ³n de actividad fÃ­sica usando Internet de las Cosas,2020
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,Plataforma para la gestiÃ³n de proyectos integradores del programa de ingenierÃ­a de sistemas de la corporaciÃ³n universitaria adventista,2022
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,AplicaciÃ³n mÃ³vil SION estudiantes de la corporaciÃ³n universitaria adventista,2022
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,APLICACION WEB PARA DIAGNOSTICOS DEL ESTILO DE VIDA,2017
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,Aplicacion movil para el aprendizaje del santuario-AppSantuario,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,SISTEMA PARA GESTION DE DOCENTES Y COLEGIOS DE LAS ASOCIACIONES Y UNIONES ADVENTISTAS,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,APLICATIVO WEB PARA GESTION DEL LABORATORIO DE FISICA Y ELECTRONICA DE LA FACULTAD DE INGENIERIA UNAC,2017
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,OBJETO VIRTUAL PARA EL APRENDIZAJE DE VECTORES Y MATRICES,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,APLICACION MOVIL ANDROID PROGRAMA DE LAS OCHO SEMANAS,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,SISTEMA DE ACREDITACIÃN INSTITUCIONAL FACTOR ESTUDIANTES,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,APLICACION WEB PARA GESTION DEL PROGRAMA DE LAS OCHO SEMANAS,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,Plataforma para la gestiÃ³n y acompaÃ±amiento de capellanÃ­a institucional de la corporaciÃ³n universitaria adventista,2023
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Software,Plataforma del Consultorio Empresarial en LogÃ­stica de la CorporaciÃ³n Universitaria Adventista,2023
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Innovación de proceso o procedimiento,Innovacion en Proceso Normas Proyectos de Grado Facultad de Ingenieria-UNAC,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Innovación de proceso o procedimiento,Innovacion en Proceso Objeto Virtual para el Aprendizaje de Vectores y Matrices,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Innovación de proceso o procedimiento,Innovacion en Proceso Sistema para GestiÃ³n de Docentes y Colegios de las Asociaciones y Uniones Adventistas,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Innovación de proceso o procedimiento,Innovacion en Proceso Aplicativo Web para GestiÃ³n del Laboratorio de Fisica y Electronica de la Facultad de Ingenieria UNAC,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Innovación de proceso o procedimiento,Innovacion en Proceso Aplicacion Web para Gestion del programa de las Ocho Semanas para mejorar su estilo de vida,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Innovación de proceso o procedimiento,Innovacion en Proceso AplicaciÃ³n Movil Android Programa de las Ocho Semanas para mejorar su estilo de vida,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Innovación de proceso o procedimiento,Innovacion en Proceso Normas Proyectos de Grado Facultad de Ingenieria-UNAC,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Innovación de proceso o procedimiento,Innovacion en Proceso Formatos y Reglamento Pasantias FI,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,Informe Tecnico PromociAn y PrevenciAn de Enfermedades CrAnicas no transmisibles para el Departamento de Antioquia acorde a los Lineamientos Establecidos por la OMS y la OPS (Mayo 2019),2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,Informe TAcnico Proyecto DCS-FI-Salud (Diciembre 2019),2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,Informe TAcnico Proyecto FI-Vitarrico (Diciembre 2019),2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,Informe Tecnico PromociAn y PrevenciAn de Enfermedades CrAnicas no transmisibles para el Departamento de Antioquia acorde a los Lineamientos Establecidos por la OMS y la OPS (Mayo 2017),2017
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,Informe Tecnico PromociAn y PrevenciAn de Enfermedades CrAnicas no transmisibles para el Departamento de Antioquia acorde a los Lineamientos Establecidos por la OMS y la OPS (Mayo 2016),2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,Informe Tecnico PromociAn y PrevenciAn de Enfermedades CrAnicas no transmisibles para el Departamento de Antioquia acorde a los Lineamientos Establecidos por la OMS y la OPS (Mayo 2018),2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,Informe Tecnico del Proyecto DiseAo de una Estructura de DigitalizaciAn en la cadena LogAstica de la Empresa Vitarrico S.A.(Mayo 2019),2019
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,M101PR03F09 Formato Informe TAcnico Final de Programas y Proyectos de CTeI V00 Prototipo de objetos virtuales de aprendizaje para el aprendizaje de la lAgica de programaciAn en Colombia Contrato No. 0754 de 2013 COLCIENCIAS,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informe técnico,M101PR03F09 Formato Informe TAcnico Final de Programas y Proyectos de CTeI V00 - AplicaciAn mAvil para el cuidado de la salud Contrato No. 0754 de 2013 COLCIENCIAS,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informes finales de investigación, Informe de InvestigaciÃ³n Diciembre 2014 Programa de Promocion y Prevencion de Enfermedades Cronicas no Trasmisibles para El Departamento De Antioquia acorde A Los Lineamientos Establecidos por La OMG Y La OPS ,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informes finales de investigación, Informe de InvestigaciÃ³n Base de Conocimiento sobre Buenas PrÃ¡cticas en Redes Avanzadas ,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informes finales de investigación," Informe de InvestigaciÃ³n Diciembre 2015 Desarrollo de prototipo de sistema de informaciÃ³n hospitalario integrado, interoperable para instituciones prestadoras de salud bajo la modalidad de telemedicina en el Departamento de Antioquia ",2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informes finales de investigación, Informe de InvestigaciÃ³n Enero 2016 Programa de Promocion y Prevencion de Enfermedades Cronicas no Trasmisibles para El Departamento De Antioquia acorde A Los Lineamientos Establecidos por La OMG Y La OPS ,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Informes finales de investigación, Informe de InvestigaciÃ³n Junio 2017 Programa de Promocion y Prevencion de Enfermedades Cronicas no Trasmisibles para El Departamento de Antioquia acorde A Los Lineamientos Establecidos por La OMG Y La OPS ,2017
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,AUsted puede salvar una vidaA GuAa de Procedimientos de EnfermerAa en RCP en poblaciAn mayor de 18 aAos usando realidad aumentada,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Proyecto Integrador como estrategia incremental e integradora para la enseAanza de la ingenierAa del software,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Mejoramiento en el anAlisis; exportaciAn y diseminaciAn de ionogramas digitales a un repositorio de datos cientAficos abiertos desde la sonda IPS-42,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Mobile app to diminish mobile phone use while driving using App inventor - Phase 2,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Teaching adults CPR in a group of students of Prehospital Care at the Colombian Adventist University using augmented reality,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Process to improve the angles learning of 10th-grade students in the Icolven High School - Phase 2,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Realidad Virtual en la AdquisiciAn de HAbitos Saludables en el uso de smartphones y computadoras,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,RepercusiAn de la reforma tributaria de 2017 en el Andice de Precios al Consumidor en Colombia,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Reflexiones de Las Bienaventuranzas A Usando Realidad Virtual Aumentada,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,AnAlisis de perfiles ocupacionales y planes de estudio de los programas de ContadurAa PAblica en las universidades acreditadas en Colombia y universidades de las divisiones Inter-Americana y Sur Americana.,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Realidad Aumentada RCP,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Uso de la Realidad Virtual en la AdquisiciAn de HAbitos Saludables,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,DiseAo de una SoluciAn de Realidad Virtual Aumentada para Aprendizaje de RCP en Adultos,2017
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Uso de la Realidad virtual en la educaciAn en IngenierAa,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,DefiniciAn de un ecosistema para la gestiAn de enfermedades no transmisibles a travAs del fomento de un estilo saludable,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Smart City Arquitecture Proposal using the MQTT IoT Protocol to control Noise and Pollution in MedellAn City,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Intership at Quemby and Gravital,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,RepercusiAn de la reforma tributaria en el IPC,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2018
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Information Technology Strategic Plan - City of Bello,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Intership at Quemby and Gravital software factories,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2024
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Ahorro energAtico en el hogar mediante el uso de dispositivos mAviles Android que permita el Control automatizado del hogar usando una tarjeta Raspberry Pi,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Use of Scalable Data Mining Techniques and Supercomputing in Health Prediction,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Design of a Software Development Ecosystem Prototype for the Computer Science Program at FUNLAM University,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Mental Disorder Prediction using Big Data Analytics,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Open Data Catalog Prototype for Data Management of Social Responsability in Higher Education in Colombia,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,AUsted puede salvar una vidaA GuAa de Procedimientos de EnfermerAa en RCP en poblaciAn mayor de 18 aAos usando realidad aumentada,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Data Analytics in Detecting Patterns for Early Detection of Crime,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Cardiovascular Disease Analysis with Big Data and High Computing,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,ActualizaciAn Sistema Virtual de GestiAn AcadAmica SVGA UNAC,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Marco de Referencia para la EnseAanza de la Ingenieria de Software en Instituciones de EducaciAn Superior Adventistas de Latinoamerica,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Design of a Mobile Application to Reduce the Academic Dropout Improving the Free Time Management,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Design of a Virtual Learning Object for Programming Logic Learning,2016
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,AplicaciAn Movil para el Cuidado de la Salud,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,AplicaciAn MovAl en salud Guia de las 8 Semanas - Windows Phone,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Auditoria de conocimiento en el factor Estudiantes del programa de AdministraciAn de la Funlam,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Base de Conocimiento sobre Buenas PrActicas en Redes Avanzadas,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2013
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Desarrollo de una aplicaciAn movil para el cuidado de la salud,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Prototipo de Objetos Virtuales de Aprendizaje para el Aprendizaje de la lAgica de ProgramaciAn,2015
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Programa de PromociAn y PrevenciAn de Enfermedades Cronicas no Transmisibles para el Departamento de Antioquia Acorde a los Lineamientos Establecidos por la OMG y la OPS.,2014
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Busqueda en Texto Completo en Repositorios Digitales,2010
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Estudio de factibilidad de un laboratorio de Robotica e Informatica,2008
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Levantamiento; DiseAo e Implementacion de las Normas de Control Interno para la Gestion de la Tecnologia de Pensiones de Antioquia,2010
Investigador Asociado,Walter Hugo Arboleda Mazo,Masculino,Doctorado,Investigación y desarrollo,Compendio Synchronous Digital Hierarchy,2000
